Level,WKT
599,"POLYGON ((-118.252662301231780 34.065709265150588,-118.252662301231780 34.045217405029959,-118.229271155312333 34.051045810107460,-118.229271155312333 34.071539345073752,-118.252662301231780 34.065709265150588))"
600,"POLYGON ((-97.741670259099621 30.298875744026493,-97.741670259099621 30.275947970180010,-97.719945364579914 30.277232077441795,-97.719945364579914 30.300160431076023,-97.741670259099621 30.298875744026493))"
601,"POLYGON ((-97.719945364579914 30.277232077441795,-97.719945364579914 30.254299738793186,-97.698227180000742 30.255579252082889,-97.698227180000742 30.278512169581159,-97.719945364579914 30.277232077441795))"
602,"POLYGON ((-87.598887577418168 41.795319450294159,-87.598887577418168 41.775435472732759,-87.579128717855383 41.775022135886331,-87.579128717855383 41.794906081116295,-87.598887577418168 41.795319450294159))"
603,"POLYGON ((-87.598887577418168 41.815196152109486,-87.598887577418168 41.795319450294159,-87.579128717855383 41.794906081116295,-87.579128717855383 41.814782750811048,-87.598887577418168 41.815196152109486))"
604,"POLYGON ((-87.638379731888691 41.875598868679212,-87.638379731888691 41.855743948206452,-87.618637917247355 41.855337614683563,-87.618637917247355 41.875192504218319,-87.638379731888691 41.875598868679212))"
605,"POLYGON ((-87.638379731888691 41.895446502191973,-87.638379731888691 41.875598868679212,-87.618637917247355 41.875192504218319,-87.618637917247355 41.895040106999502,-87.638379731888691 41.895446502191973))"
606,"POLYGON ((-87.658113015900369 41.876001673706703,-87.658113015900369 41.856146722570855,-87.638379731888691 41.855743948206452,-87.638379731888691 41.875598868679212,-87.658113015900369 41.876001673706703))"
607,"POLYGON ((-79.402863909184504 43.660586346055894,-79.402863909184504 43.641603815455319,-79.380344723844871 43.639497306215389,-79.380344723844871 43.658479770992599,-79.402863909184504 43.660586346055894))"
608,"POLYGON ((-79.425377606645839 43.662687841350021,-79.425377606645839 43.643705245187050,-79.402863909184504 43.641603815455319,-79.402863909184504 43.660586346055894,-79.425377606645839 43.662687841350021))"
609,"POLYGON ((-81.603506178754600 28.367578231400536,-81.603506178754600 28.344376140801341,-81.581577631758776 28.343021892790407,-81.581577631758776 28.366223263027994,-81.603506178754600 28.367578231400536))"
610,"POLYGON ((-81.581577631758776 28.366223263027994,-81.581577631758776 28.343021892790407,-81.559642657905414 28.341663704952737,-81.559642657905414 28.364864352680893,-81.581577631758776 28.366223263027994))"
611,"POLYGON ((-73.983002934486308 40.755097559353004,-73.983002934486308 40.735334346207686,-73.959493956559228 40.731994794083036,-73.959493956559228 40.751757662371062,-73.983002934486308 40.755097559353004))"
612,"POLYGON ((-73.959493956559228 40.751757662371062,-73.959493956559228 40.731994794083036,-73.935982114337421 40.728649728850051,-73.935982114337421 40.748412251442218,-73.959493956559228 40.751757662371062))"
613,"POLYGON ((-73.959493956559228 40.731994794083036,-73.959493956559228 40.712225207631477,-73.935982114337421 40.708880489804564,-73.935982114337421 40.728649728850051,-73.959493956559228 40.731994794083036))"
614,"POLYGON ((-73.983002934486308 40.735334346207686,-73.983002934486308 40.715564413191458,-73.959493956559228 40.712225207631477,-73.959493956559228 40.731994794083036,-73.983002934486308 40.735334346207686))"
615,"POLYGON ((-74.006509036213032 40.758431943470001,-74.006509036213032 40.738668386304518,-73.983002934486308 40.735334346207686,-73.983002934486308 40.755097559353004,-74.006509036213032 40.758431943470001))"
616,"POLYGON ((-74.030012249838478 40.722226291835803,-74.030012249838478 40.702448948129437,-74.006509036213032 40.699121110446505,-74.006509036213032 40.718898107563597,-74.030012249838478 40.722226291835803))"
617,"POLYGON ((-74.006509036213032 40.718898107563597,-74.006509036213032 40.699121110446505,-73.983002934486308 40.695787763505024,-73.983002934486308 40.715564413191458,-74.006509036213032 40.718898107563597))"
618,"POLYGON ((-74.006509036213032 40.699121110446505,-74.006509036213032 40.679337398163405,-73.983002934486308 40.676004400359901,-73.983002934486308 40.695787763505024,-74.006509036213032 40.699121110446505))"
619,"POLYGON ((-73.959493956559228 40.692448906218466,-73.959493956559228 40.672665893056958,-73.935982114337421 40.669321875178376,-73.935982114337421 40.689104537509216,-73.959493956559228 40.692448906218466))"
620,"POLYGON ((-73.983002934486308 40.695787763505024,-73.983002934486308 40.676004400359901,-73.959493956559228 40.672665893056958,-73.959493956559228 40.692448906218466,-73.983002934486308 40.695787763505024))"
621,"POLYGON ((-73.983002934486308 40.715564413191458,-73.983002934486308 40.695787763505024,-73.959493956559228 40.692448906218466,-73.959493956559228 40.712225207631477,-73.983002934486308 40.715564413191458))"
622,"POLYGON ((-71.144851603599449 42.405084396573947,-71.144851603599449 42.386088046081639,-71.121085000190902 42.382044038697622,-71.121085000190902 42.401040144534491,-71.144851603599449 42.405084396573947))"
623,"POLYGON ((-71.121085000190902 42.401040144534491,-71.121085000190902 42.382044038697622,-71.097316986276823 42.377994360494064,-71.097316986276823 42.396990220953050,-71.121085000190902 42.401040144534491))"
624,"POLYGON ((-71.121085000190902 42.382044038697622,-71.121085000190902 42.363041135837513,-71.097316986276823 42.358991704881142,-71.097316986276823 42.377994360494064,-71.121085000190902 42.382044038697622))"
625,"POLYGON ((-71.144851603599449 42.386088046081639,-71.144851603599449 42.367084896699460,-71.121085000190902 42.363041135837513,-71.121085000190902 42.382044038697622,-71.144851603599449 42.386088046081639))"
626,"POLYGON ((-46.651223878297486 -23.553985605579260,-46.651223878297486 -23.573050988859869,-46.631921193273165 -23.566370644677999,-46.631921193273172 -23.547309388042628,-46.651223878297486 -23.553985605579260))"
627,"POLYGON ((-46.670534029430350 -23.579730852132780,-46.670534029430350 -23.598800384842086,-46.651223878297486 -23.592116399210269,-46.651223878297486 -23.573050988859869,-46.670534029430350 -23.579730852132780))"
628,"POLYGON ((-46.651223878297486 -23.592116399210269,-46.651223878297486 -23.611181829974111,-46.631921193273165 -23.604493241360785,-46.631921193273172 -23.585431931335076,-46.651223878297486 -23.592116399210269))"
629,"POLYGON ((-46.670534029430350 -23.617869935007931,-46.670534029430350 -23.636939495972086,-46.651223878297486 -23.630247274496430,-46.651223878297486 -23.611181829974111,-46.670534029430350 -23.617869935007931))"
630,"POLYGON ((-46.266591136229458 -23.989864448384964,-46.266591136229465 -24.008846761034938,-46.247438147967706 -24.002034486677591,-46.247438147967706 -23.983056237838394,-46.266591136229458 -23.989864448384964))"
631,"POLYGON ((-60.651735399317467 -32.925928838905421,-60.651735399317467 -32.946508286869474,-60.628509131557657 -32.940545385458933,-60.628509131557657 -32.919967856207300,-60.651735399317467 -32.925928838905421))"
632,"POLYGON ((-60.674965337604689 -32.952467028644101,-60.674965337604689 -32.973044400831078,-60.651735399317467 -32.967083746018666,-60.651735399317467 -32.946508286869474,-60.674965337604689 -32.952467028644101))"
633,"POLYGON ((29.638325951315917 36.194812095216292,29.649916205253493 36.191668711944573,29.649916205253493 36.201579683321867,29.638325951315917 36.204723411662606,29.638325951315917 36.194812095216292))"
634,"POLYGON ((29.626734749154714 36.197954365863936,29.638325951315917 36.194812095216292,29.638325951315917 36.204723411662606,29.626734749154714 36.207866027137847,29.626734749154714 36.197954365863936))"
635,"POLYGON ((30.689005469646794 36.886212029376537,30.700504437576065 36.882934981581968,30.700504437576065 36.892692296645023,30.689005469646794 36.895969669176750,30.689005469646794 36.886212029376537))"
636,"POLYGON ((121.525581485827473 25.014271125958821,121.537000313248043 25.011586638221004,121.537000313248043 25.022196595747154,121.525581485827473 25.024881916818757,121.525581485827473 25.014271125958821))"
637,"POLYGON ((121.113754400842623 24.833686537420622,121.125213497800146 24.831049888895237,121.125213497800146 24.841695888600174,121.113754400842623 24.844333368960591,121.113754400842623 24.833686537420622))"
638,"POLYGON ((121.102294205905054 24.846970115712676,121.113754400842623 24.844333368960591,121.113754400842623 24.854979973621230,121.102294205905054 24.857617551504873,121.102294205905054 24.846970115712676))"
639,"POLYGON ((122.446723817538441 37.763700714088898,122.458046898475445 37.760214824504750,122.458046898475445 37.769742967509615,122.446723817538441 37.773229156227849,122.446723817538441 37.763700714088898))"
640,"POLYGON ((122.446723817538441 37.773229156227849,122.458046898475445 37.769742967509615,122.458046898475445 37.779269855771958,122.446723817538441 37.782756343199289,122.446723817538441 37.773229156227849))"
641,"POLYGON ((122.435399512341903 37.767185568530621,122.446723817538441 37.763700714088898,122.446723817538441 37.773229156227849,122.435399512341903 37.776714309573777,122.435399512341903 37.767185568530621))"
642,"POLYGON ((122.424073983920565 37.770669387244610,122.435399512341903 37.767185568530621,122.435399512341903 37.776714309573777,122.424073983920565 37.780198426962194,122.424073983920565 37.770669387244610))"
643,"POLYGON ((122.424073983920565 37.780198426962194,122.435399512341903 37.776714309573777,122.435399512341903 37.786241795024573,122.424073983920565 37.789726210662643,122.424073983920565 37.780198426962194))"
644,"POLYGON ((122.412747233309858 37.774152169645880,122.424073983920565 37.770669387244610,122.424073983920565 37.780198426962194,122.412747233309858 37.783681507808161,122.412747233309858 37.774152169645880))"
645,"POLYGON ((122.412747233309858 37.793209589528665,122.424073983920565 37.789726210662643,122.424073983920565 37.799252737840661,122.412747233309858 37.802736414302196,122.412747233309858 37.793209589528665))"
646,"POLYGON ((122.412747233309858 37.802736414302196,122.424073983920565 37.799252737840661,122.424073983920565 37.808778007991464,122.412747233309858 37.812261981624054,122.412747233309858 37.802736414302196))"
647,"POLYGON ((122.401419261546025 37.768103022411744,122.412747233309858 37.764621575547558,122.412747233309858 37.774152169645880,122.401419261546025 37.777633915149750,122.401419261546025 37.768103022411744))"
648,"POLYGON ((122.412747233309858 37.764621575547558,122.424073983920565 37.761139092015739,122.424073983920565 37.770669387244610,122.412747233309858 37.774152169645880,122.412747233309858 37.764621575547558))"
649,"POLYGON ((122.412747233309858 37.755089726019477,122.424073983920565 37.751607541781958,122.424073983920565 37.761139092015739,122.412747233309858 37.764621575547558,122.412747233309858 37.755089726019477))"
650,"POLYGON ((81.361940179978816 40.796436890502328,81.372937176245216 40.797262688211113,81.372937176245216 40.807313535038979,81.361940179978816 40.806487694565924,81.361940179978816 40.796436890502328))"
651,"POLYGON ((81.372937176245216 40.797262688211113,81.383932587382631 40.798087302587632,81.383932587382631 40.808138192110178,81.372937176245216 40.807313535038979,81.372937176245216 40.797262688211113))"
652,"POLYGON ((81.559642657905414 28.341663704952737,81.570610947624587 28.342343291513956,81.570610947624587 28.353944191561414,81.559642657905414 28.353264424176647,81.559642657905414 28.341663704952737))"
653,"POLYGON ((12.738556456640490 56.026486590950867,12.743818844069098 56.037270924551414,12.727582388740030 56.038971240300263,12.722326258858311 56.028185785146377,12.738556456640490 56.026486590950867))"
654,"POLYGON ((13.203755195126607 55.693687483824021,13.209157703459024 55.704405026909292,13.193032787047413 55.706165707775511,13.187636400770122 55.695447008207964,13.203755195126607 55.693687483824021))"
655,"POLYGON ((13.193032787047413 55.706165707775511,13.198432750585100 55.716885393009498,13.182302830088874 55.718644836443914,13.176908993376008 55.707923995398815,13.193032787047413 55.706165707775511))"
656,"POLYGON ((13.187636400770122 55.695447008207964,13.193032787047413 55.706165707775511,13.176908993376008 55.707923995398815,13.171518730436103 55.697204140809077,13.187636400770122 55.695447008207964))"
657,"POLYGON ((14.291013572239512 48.300157182961364,14.295910405365181 48.309703406773131,14.282839441648777 48.311356887561182,14.277946708505938 48.301809618542435,14.291013572239512 48.300157182961364))"
658,"POLYGON ((14.304081393941361 48.298503038842135,14.308982326331096 48.308048216456015,14.295910405365181 48.309703406773131,14.291013572239512 48.300157182961364,14.304081393941361 48.298503038842135))"
659,"POLYGON ((8.659105823691387 49.870186132550799,8.662222717107218 49.880269804823570,8.649368109345735 49.881234080409598,8.646255699912992 49.871149777877868,8.659105823691387 49.870186132550799))"
660,"POLYGON ((8.671957739609594 49.869220893791883,8.675079117006288 49.879303934795246,8.662222717107218 49.880269804823570,8.659105823691387 49.870186132550799,8.671957739609594 49.869220893791883))"
661,"POLYGON ((8.668838183527201 49.859139444550053,8.671957739609594 49.869220893791883,8.659105823691387 49.870186132550799,8.655990749125579 49.860104052470327,8.668838183527201 49.859139444550053))"
662,"POLYGON ((2.344458525646767 48.856225893121504,2.345289374044304 48.866278890134829,2.334064837515248 48.866506109753296,2.333237956732588 48.856452962671689,2.344458525646767 48.856225893121504))"
663,"POLYGON ((2.333237956732588 48.856452962671689,2.334064837515248 48.866506109753296,2.322842726392173 48.866732189100894,2.322019812493893 48.856678892702341,2.333237956732588 48.856452962671689))"
