ID,WKT
939,"POLYGON ((7.460117703757397 46.949397843713996,7.460747626643336 46.951797474146879,7.457857558579907 46.951986233399907,7.457227874169249 46.949586572352089,7.460117703757397 46.949397843713996))"
940,"POLYGON ((7.167293250382073 46.800023142878004,7.167896728991913 46.802417827119648,7.165032919082462 46.802597511118798,7.164429676533224 46.800202797725866,7.167293250382073 46.800023142878004))"
941,"POLYGON ((6.846749897304074 46.470639706807852,6.847322486983841 46.473020851552171,6.844501869110310 46.473189943200445,6.843929510791965 46.470808771034797,6.846749897304074 46.470639706807852))"
942,"POLYGON ((6.843929510791965 46.470808771034797,6.844501869110310 46.473189943200445,6.841681366644300 46.473358957547802,6.841109239683458 46.470977757973131,6.843929510791965 46.470808771034797))"
943,"POLYGON ((6.927720607434855 46.415057865428942,6.928299190127422 46.417435772239863,6.925479629055451 46.417606836153496,6.924901277219406 46.415228901614299,6.927720607434855 46.415057865428942))"
944,"POLYGON ((6.916513026003228 46.427803608344512,6.917090844552680 46.430182207818092,6.914270702629040 46.430353023620562,6.913693115067328 46.427974396456563,6.916513026003228 46.427803608344512))"
945,"POLYGON ((6.917090844552680 46.430182207818092,6.917668741166994 46.432560918106546,6.914848368225556 46.432731761604167,6.914270702629040 46.430353023620562,6.917090844552680 46.430182207818092))"
946,"POLYGON ((6.910873318959069 46.428145107241363,6.911450675536851 46.430523762083496,6.908630763294491 46.430694423215279,6.908053637696825 46.428315740707291,6.910873318959069 46.428145107241363))"
947,"POLYGON ((7.363027266350538 46.231206032363907,7.363639310654330 46.233571945948789,7.360815721193371 46.233754190610000,7.360203906390268 46.231388247545645,7.363027266350538 46.231206032363907))"
948,"POLYGON ((7.671528912208588 46.490698654623920,7.672169936566215 46.493074791962755,7.669310316214397 46.493267104889888,7.668669525047801 46.490890936439577,7.671528912208588 46.490698654623920))"
949,"POLYGON ((7.672169936566215 46.493074791962755,7.672811047400845 46.495451038615180,7.669951193827969 46.495643382659068,7.669310316214397 46.493267104889888,7.672169936566215 46.493074791962755))"
950,"POLYGON ((7.773030851849092 46.011937520769365,7.773673439587084 46.014289692254785,7.770850249637433 46.014482239783007,7.770207889517747 46.012130037220771,7.773030851849092 46.011937520769365))"
951,"POLYGON ((7.770207889517747 46.012130037220771,7.770850249637433 46.014482239783007,7.768027167794215 46.014674709090635,7.767385035290360 46.012322475463883,7.770207889517747 46.012130037220771))"
952,"POLYGON ((7.987772117603649 46.316804495664556,7.988436660082384 46.319169789869598,7.985578078259273 46.319370120494312,7.984913767388761 46.317004793937841,7.987772117603649 46.316804495664556))"
953,"POLYGON ((7.990630575343650 46.316604117162676,7.991295349432701 46.318969379003647,7.988436660082384 46.319169789869598,7.987772117603649 46.316804495664556,7.990630575343650 46.316604117162676))"
954,"POLYGON ((8.039934769616405 46.751619784270758,8.040610038165671 46.754005513001559,8.037711639012944 46.754209811321388,8.037036607456495 46.751824049544595,8.039934769616405 46.751619784270758))"
955,"POLYGON ((7.943477655518535 46.607744424281023,7.944142816320654 46.610124056425988,7.941261113776195 46.610324768234214,7.940596188045742 46.607945103632211,7.943477655518535 46.607744424281023))"
956,"POLYGON ((7.944142816320654 46.610124056425988,7.944808067006543 46.612503797155846,7.941926129360207 46.612704541426638,7.941261113776195 46.610324768234214,7.944142816320654 46.610124056425988))"
957,"POLYGON ((7.941261113776195 46.610324768234214,7.941926129360207 46.612704541426638,7.939044300365923 46.612905204280800,7.938379519881649 46.610525398638657,7.941261113776195 46.610324768234214))"
958,"POLYGON ((7.907151972329485 46.593290545207502,7.907813921077901 46.595669773011679,7.904935059482818 46.595869363724979,7.904273345570859 46.593490103643063,7.907151972329485 46.593290545207502))"
959,"POLYGON ((7.910030707920376 46.593090905551385,7.910692891507439 46.595470101065033,7.907813921077901 46.595669773011679,7.907151972329485 46.593290545207502,7.910030707920376 46.593090905551385))"
960,"POLYGON ((7.910692891507439 46.595470101065033,7.911355164557125 46.597849405255026,7.908475959258747 46.598049109497680,7.907813921077901 46.595669773011679,7.910692891507439 46.595470101065033))"
961,"POLYGON ((7.908475959258747 46.598049109497680,7.909138086889003 46.600428554660276,7.906258755530432 46.600628209945441,7.905596862797020 46.598248732494170,7.908475959258747 46.598049109497680))"
962,"POLYGON ((7.921982903769710 46.604388078552155,7.922646239821764 46.606767720364815,7.919765768329602 46.606967797786865,7.919102667273730 46.604588123617880,7.921982903769710 46.604388078552155))"
963,"POLYGON ((7.881731743033096 46.692147248708785,7.882393033826089 46.694531402670883,7.879506717976870 46.694730818927994,7.878845663192807 46.692346632700477,7.881731743033096 46.692147248708785))"
964,"POLYGON ((7.852466465817335 46.682018178475253,7.853125186398375 46.684402079188423,7.850241034635897 46.684600600710461,7.849582549891434 46.682216667874869,7.852466465817335 46.682018178475253))"
965,"POLYGON ((7.853125186398375 46.684402079188423,7.853783996187889 46.686786088547095,7.850899608558420 46.686984642196983,7.850241034635897 46.684600600710461,7.853125186398375 46.684402079188423))"
966,"POLYGON ((7.850241034635897 46.684600600710461,7.850899608558420 46.686984642196983,7.848015330403126 46.687183114378890,7.847356992345317 46.684799040777357,7.850241034635897 46.684600600710461))"
967,"POLYGON ((7.850899608558420 46.686984642196983,7.851558271675977 46.689368792329162,7.848673757625549 46.689567296631523,7.848015330403126 46.687183114378890,7.850899608558420 46.686984642196983))"
968,"POLYGON ((7.853783996187889 46.686786088547095,7.854442895202857 46.689170206545967,7.851558271675977 46.689368792329162,7.850899608558420 46.686984642196983,7.853783996187889 46.686786088547095))"
969,"POLYGON ((7.856009447612744 46.684203476203109,7.856668493271521 46.686587453421069,7.853783996187889 46.686786088547095,7.853125186398375 46.684402079188423,7.856009447612744 46.684203476203109))"
970,"POLYGON ((7.858893818258992 46.684004791746368,7.859553099789300 46.686388736810763,7.856668493271521 46.686587453421069,7.856009447612744 46.684203476203109,7.858893818258992 46.684004791746368))"
971,"POLYGON ((7.782629764976700 46.684374903170713,7.783282737657156 46.686759462496497,7.780401454515563 46.686955999532195,7.779748717585237 46.684571408397510,7.782629764976700 46.684374903170713))"
972,"POLYGON ((7.725930942391436 46.583889628593980,7.726577782764361 46.586269820610688,7.723707708792162 46.586464188120814,7.723061102840686 46.584083964653615,7.725930942391436 46.583889628593980))"
973,"POLYGON ((7.726577782764361 46.586269820610688,7.727224710575852 46.588650121685248,7.724354402151983 46.588844520651200,7.723707708792162 46.586464188120814,7.726577782764361 46.586269820610688))"
974,"POLYGON ((7.690326608033274 46.625093531247160,7.690971091228498 46.627475970617084,7.688099026069036 46.627669549932968,7.687454777739291 46.625287079231136,7.690326608033274 46.625093531247160))"
975,"POLYGON ((7.690971091228498 46.627475970617084,7.691615661643527 46.629858519047794,7.688743361588252 46.630052129700907,7.688099026069036 46.627669549932968,7.690971091228498 46.627475970617084))"
976,"POLYGON ((7.650069695274489 46.584154507903108,7.650710268259142 46.586535295091828,7.647843530433737 46.586727507019468,7.647203191743520 46.584346688721403,7.650069695274489 46.584154507903108))"
977,"POLYGON ((7.650710268259142 46.586535295091828,7.651350927863124 46.588916191486632,7.648483955713034 46.589108434528903,7.647843530433737 46.586727507019468,7.650710268259142 46.586535295091828))"
978,"POLYGON ((7.706883528326290 46.718673511434552,7.707530717280551 46.721060294906536,7.704649800201973 46.721254856785414,7.704002847292585 46.718868041811994,7.706883528326290 46.718673511434552))"
979,"POLYGON ((7.709116982683538 46.716092256814882,7.709764319892857 46.718478899899225,7.706883528326290 46.718673511434552,7.706236427133819 46.716286836841299,7.709116982683538 46.716092256814882))"
980,"POLYGON ((7.709764319892857 46.718478899899225,7.710411744894504 46.720865651856954,7.707530717280551 46.721060294906536,7.706883528326290 46.718673511434552,7.709764319892857 46.718478899899225))"
981,"POLYGON ((7.714878425294525 46.715702853293962,7.715526234545061 46.718089433322007,7.712645221972408 46.718284207197783,7.711997648743732 46.715897595635170,7.714878425294525 46.715702853293962))"
982,"POLYGON ((7.711997648743732 46.715897595635170,7.712645221972408 46.718284207197783,7.709764319892857 46.718478899899225,7.709116982683538 46.716092256814882,7.711997648743732 46.715897595635170))"
983,"POLYGON ((7.683446297669676 46.686239617454056,7.684091081416496 46.688625033151354,7.681214018986569 46.688818749662524,7.680569470844833 46.686433302602488,7.683446297669676 46.686239617454056))"
984,"POLYGON ((7.680569470844833 46.686433302602488,7.681214018986569 46.688818749662524,7.678337067175558 46.689012385231607,7.677692754636347 46.686626906821623,7.680569470844833 46.686433302602488))"
985,"POLYGON ((7.772137716377117 46.699666558515027,7.772790040437805 46.702051929525112,7.769907892170630 46.702248250992305,7.769255804030825 46.699862848205115,7.772137716377117 46.699666558515027))"
986,"POLYGON ((7.775019738763819 46.699470187547092,7.775672298747795 46.701855526767247,7.772790040437805 46.702051929525112,7.772137716377117 46.699666558515027,7.775019738763819 46.699470187547092))"
987,"POLYGON ((7.963486463702401 46.710772587755393,7.964154795847598 46.713156982326424,7.961263282852526 46.713358849153813,7.960595187076662 46.710974421927219,7.963486463702401 46.710772587755393))"
988,"POLYGON ((7.966377849106882 46.710570671655454,7.967046417623500 46.712955033558003,7.964154795847598 46.713156982326424,7.963486463702401 46.710772587755393,7.966377849106882 46.710570671655454))"
989,"POLYGON ((7.844076335826711 47.111959288971640,7.844740649544034 47.114363638470934,7.841819254296622 47.114564305522052,7.841155181760485 47.112159923494907,7.844076335826711 47.111959288971640))"
990,"POLYGON ((8.121423558278012 46.850587080754245,8.122107068290831 46.852976853512700,8.119196500467449 46.853184072011956,8.118513228797534 46.850794265730755,8.121423558278012 46.850587080754245))"
991,"POLYGON ((8.124333995840962 46.850379812719488,8.125017744198471 46.852769551942110,8.122107068290831 46.852976853512700,8.121423558278012 46.850587080754245,8.124333995840962 46.850379812719488))"
992,"POLYGON ((8.299275170496216 47.052823743605565,8.299976562341351 47.055221610042913,8.297040586480103 47.055435176472933,8.296339435763846 47.053037275478388,8.299275170496216 47.052823743605565))"
993,"POLYGON ((8.302211012617226 47.052610127189098,8.302912645592700 47.055007959055956,8.299976562341351 47.055221610042913,8.299275170496216 47.052823743605565,8.302211012617226 47.052610127189098))"
994,"POLYGON ((8.313252952847284 47.049357229524446,8.313955454563295 47.051754815924205,8.311019183099923 47.051968770596552,8.310316922488898 47.049571149578938,8.313252952847284 47.049357229524446))"
995,"POLYGON ((8.311019183099923 47.051968770596552,8.311721539475073 47.054366498672110,8.308785134180786 47.054580403378679,8.308083018940302 47.052182640692727,8.311019183099923 47.051968770596552))"
996,"POLYGON ((8.313955454563295 47.051754815924205,8.314658052074545 47.054152509376067,8.311721539475073 47.054366498672110,8.311019183099923 47.051968770596552,8.313955454563295 47.051754815924205))"
997,"POLYGON ((8.308083018940302 47.052182640692727,8.308785134180786 47.054580403378679,8.305848836212919 47.054794223503919,8.305146962105662 47.052396426220866,8.308083018940302 47.052182640692727))"
998,"POLYGON ((8.335216643031758 47.052652215116154,8.335921024566758 47.055049772834707,8.332983520248703 47.055264389207231,8.332279379890798 47.052866796765969,8.335216643031758 47.052652215116154))"
999,"POLYGON ((8.442901620438374 47.081480758711578,8.443615419650779 47.083878764547130,8.440670769039974 47.084096707384020,8.439957211514256 47.081698666296766,8.442901620438374 47.081480758711578))"
1000,"POLYGON ((8.439243751293217 47.079300731936392,8.439957211514256 47.081698666296766,8.437012909061414 47.081916488768208,8.436299690494730 47.079518519175465,8.439243751293217 47.079300731936392))"
1001,"POLYGON ((8.539632257916370 47.374156065483270,8.540358809873041 47.376566937528729,8.537384118541373 47.376789486472795,8.536657812113159 47.374378578400048,8.539632257916370 47.374156065483270))"
1002,"POLYGON ((8.538905805698247 47.371745299389950,8.539632257916370 47.374156065483270,8.536657812113159 47.374378578400048,8.535931605391703 47.371967776285508,8.538905805698247 47.371745299389950))"
1003,"POLYGON ((8.541880112520042 47.371522735714521,8.542606810235789 47.373933465772993,8.539632257916370 47.374156065483270,8.538905805698247 47.371745299389950,8.541880112520042 47.371522735714521))"
1004,"POLYGON ((8.538110524695558 47.379200500497440,8.538837030594935 47.381611620467623,8.535861954652137 47.381834154658328,8.535135694343865 47.379422998662299,8.538110524695558 47.379200500497440))"
1005,"POLYGON ((8.519463609806877 47.387990598578483,8.520188695271644 47.390402288369586,8.517213628792437 47.390624322833510,8.516488789007397 47.388212597093784,8.519463609806877 47.387990598578483))"
1006,"POLYGON ((8.520188695271644 47.390402288369586,8.520913880335684 47.392814084123465,8.517938568144912 47.393036154542095,8.517213628792437 47.390624322833510,8.520188695271644 47.390402288369586))"
1007,"POLYGON ((8.523163868449728 47.390180167095835,8.523889299226326 47.392591926881359,8.520913880335684 47.392814084123465,8.520188695271644 47.390402288369586,8.523163868449728 47.390180167095835))"
1008,"POLYGON ((7.826069087512442 47.262858466363632,7.826734117287518 47.265270042523056,7.823800171893371 47.265471021882504,7.823135385183388 47.263059413122647,7.826069087512442 47.262858466363632))"
